query,song ratio,artist ratio,album ratio,playlist ratio,family entropy,click entropy
thomas fersen,0.19007422829727527,0.4727527835611478,0.3006924957001901,0.0364804924413868,1.1518845455500673,2.5836627036130815
will smith,0.26544401544401547,0.5928885696327557,0.10552662296848343,0.03614079195474544,1.019310707608102,1.942604611596109
123,0.3713233456096789,0.0032829503224623795,0.022913993367440464,0.6024797107004183,0.77843926283921,1.63121147016462
indochine – l'aventurier,0.9218482086454292,0.0013085461600938542,0.0585010378124718,0.018342207382005236,0.3231121183993275,1.0100572619455506
le coup de soleil,0.8008823467475309,0.0007475730199844168,0.02810242803293533,0.17026765219954934,0.5850285472562133,2.5657637579146435
moha k – vroum vroum,0.8000991493709456,0.0004594726946259832,0.128452846614714,0.0709885313197144,0.6333606248724288,0.9199932352956024
måneskin – beggin',0.8286909372579396,0.0022773044151820293,0.06574748257164989,0.1032842757552285,0.583018027831745,0.8337430091559139
niagara,0.26036750081633864,0.5692799398383155,0.08726412760609929,0.0830884317392466,1.090621739766503,2.1645352465001944
sisik,0.29475888270085915,0.4262832966368778,0.2594871130682554,0.019470707594007684,1.1503003976094945,2.390819984611522
année 2000,0.05805434431944719,0.00010406801885712502,0.0009105951649998439,0.9409309924966959,0.22986331295679563,1.9664262076546302
boney m,0.5648913882456721,0.15732164516484728,0.18277924798765025,0.09500771860183041,1.147840197300751,3.1772044413053733
camila cabello,0.4769796176046176,0.22914411976911978,0.2039592352092352,0.08991702741702742,1.231580891711252,3.1044392600309436
comme à la maison,0.9460150953051043,0.0012579420920216622,0.014007931431495459,0.03871903117137862,0.2465813365298818,0.6269493855041315
fall out boy,0.2588105890571815,0.6209848833925413,0.0890794773845445,0.031125050165732717,0.9691011902610335,2.147984375220328
gala – freed from desire,0.9553878034339847,0.0011693309650680876,0.015142095914742451,0.028300769686204853,0.21583449648733283,1.0773475719968668
gazo – tchin 2x,0.20379867046533715,0.00026115859449192785,0.7537274453941121,0.04221272554605888,0.6730233196379379,0.9762480595394664
godzilla,0.8790329709184125,0.03429682665959516,0.04227437461327676,0.044395827808715635,0.50102303655473,1.7141337291117673
isk,0.2741400514973146,0.3925290517586388,0.3003510516014788,0.03297984514256788,1.1956263566669059,2.665282919779656
jack uzi,0.19698880071200772,0.6504672550619298,0.14412593636431062,0.008418007861751836,0.9191701693870792,1.798227342461499
moby,0.2632587471284679,0.5151915091005478,0.17968059727867114,0.04186914649231313,1.1343279451901973,2.4671023522053703
pidi,0.24054155228350388,0.32869977539306217,0.3636386323933117,0.06712003993012229,1.2576178655966395,2.1249579876633082
richard cocciante,0.22558706169003143,0.44552420636321904,0.13327448003107453,0.195614251915675,1.283878473980094,2.468853806340691
show me love,0.9254006341588825,0.004456251606821493,0.045847973262490356,0.02429514097180564,0.3275082026400732,2.459408309852141
talking to the moon,0.9394263035409374,0.0006790477509015512,0.027939848236124023,0.031954800472037075,0.2736490765838781,1.56456754566939
tina arena,0.37696247766527696,0.418487194758785,0.1773198332340679,0.02723049434187016,1.1371669112550724,2.6912806536970697
wasted love,0.9464463468046984,0.0014820713606299909,0.04171920277833079,0.010352379056340831,0.24159728294858696,0.6581498837647862
blur,0.18519313633784676,0.5889623234631132,0.20267431340376918,0.023170226795270882,1.0348270281260044,1.8558856960873469
camélia jordana,0.18703847904511478,0.5215116257199068,0.25089435848822383,0.04055553674675454,1.1299767310696673,2.3415830268969704
dr peacock,0.28586215088064615,0.6329283605389079,0.059422404723928464,0.02178708385651746,0.8985911647721889,2.1025194354084977
l'allemand,0.31136641708925533,0.34233530584134264,0.30130123967896083,0.04499703739044116,1.2312663438711116,2.9417968177345806
la chenille,0.2641513038494603,0.0013754895405482853,0.7220173846594709,0.012455821950520585,0.6505012987704186,1.3910126688817788
les yeux d'emilie,0.746573269338868,0.001016128334846716,0.2210403424568686,0.031370259869416696,0.6674386030079402,1.4801589057188569
macumba,0.34865760366418164,0.002314476441066121,0.6185499196023974,0.03047800029235492,0.7849423252047364,1.3469120424645293
matt houston,0.0938490999617005,0.5815549597855227,0.028004595940252775,0.29659134431252393,0.9978894044635132,1.839139337255833
oxmo puccino,0.20438540174823447,0.6457800385204208,0.11520568916983555,0.03462887056150921,0.9723326111684831,2.058509386442943
parle à ma main (feat. yelle et christelle),0.9900224494886506,0.0006984285357944625,0.009279121975555001,0.0,0.05842904619609226,0.5622505903985587
rnb 90's,0.017818138296280782,4.488196044403219e-05,0.42162113641123844,0.5605158433320367,0.7608262557880077,2.2852451889318717
tryo – désolé pour hier soir,0.9151554676652501,0.0011781040939117264,0.055980982033912566,0.02768544620692557,0.34976614294430386,1.1194780286337114
variété française,0.01585528856149939,0.039783764517183,0.4358214275106187,0.5085395194106989,0.8998232488510047,2.56862516470985
éternel hatik,0.8619014815266962,5.231995395844052e-05,0.03503692916750233,0.10300926935184297,0.48016128030615957,0.6210552999905823
1er gaou,0.23837464645222495,0.0011594610262986842,0.740509108796093,0.019956783725383412,0.6502222653929595,0.8975941706401274
alonzo – la seleçao,0.8338835846643466,9.914438396637023e-05,0.028761785788644002,0.13725548516304295,0.5270429052590222,0.7255965449844904
angela,0.96128008814123,0.005131370218669822,0.030242439390152462,0.003346102249947717,0.1898910704393855,1.3121486506900373
craig david,0.3539527888576473,0.47169729069944855,0.14309379018723162,0.03125613025567253,1.1085843757422842,2.259257990106339
david guetta,0.3386530758897767,0.5051894284279421,0.09127637074811878,0.06488112493416244,1.107606739570776,2.7251945302016565
drill,0.16386666188237828,0.032781944095590085,0.21669238221680004,0.5866590118052316,1.052685247902141,3.098760307668627
je temmène au vent,0.4861031415865729,8.96571510543681e-05,0.002869028833739779,0.5109381724286329,0.7113715738133983,1.5644358676835357
pearl jam,0.14860707755189848,0.5899107238894267,0.22575024201355276,0.03573195654512208,1.049695843352934,2.3234824736076622
pokémon,0.7929289721604742,0.04314597226632794,0.08677887159944957,0.07714618397374828,0.7293658476178043,3.1114105851376106
si tu m'aimes 2,0.8329712666112252,8.485938799409378e-05,0.019084876359871692,0.147858997640909,0.5112123665195683,0.8334151929194166
the avener,0.2713246865453648,0.5452619236188968,0.1301543873363299,0.05325900249940858,1.10619783120552,2.162631647772632
calvin harris,0.35029748487530127,0.5462757342505552,0.05617427214996132,0.04725250872418226,1.0037167412272505,2.3547369766841917
chan chan,0.9637919075144509,0.010520231213872832,0.02046242774566474,0.0052254335260115605,0.19049576152959521,1.070984235214604
derrière le brouillard,0.9073110004526935,0.000843656117535701,0.05658669081032141,0.03525865261944936,0.374683022640729,0.9637940304964444
doria,0.2283165768870085,0.5488045129726153,0.22130140521521674,0.0015775049251593861,1.0104697339923225,2.11819893905085
freddie mercury,0.28101122767363584,0.4915116821855883,0.09962410633122866,0.1278529838095472,1.198556064835627,2.6551358907042295
freeze corleone,0.3033830240659724,0.3566539884086995,0.3071406290547926,0.0328223584705355,1.2042756671670871,2.6576997116315964
gambino lamg,0.2630051833856262,0.4547609446154754,0.2672935251940081,0.014940346804890283,1.1250827081981336,2.5369920533207995
garo,0.8982734655058893,0.017411661423659377,0.08153485990196796,0.0027800131684834295,0.3876420228225351,0.8011632116490592
j'fais mes affaires,0.9304724052925492,0.0001341584075397025,0.01019603897301739,0.05919739732689373,0.28234907298755074,0.3915675495363911
jena lee,0.41471630583529245,0.47345520895470017,0.08045896347240254,0.03136952173760483,1.0303744055441022,2.0906709893653406
kaaris,0.16227846863251036,0.5182417291600147,0.29690165316119976,0.02257814904627528,1.0818736151100579,2.3112593026747392
kavinsky,0.3115371790596866,0.21220406802267422,0.4463321107035679,0.029926642214071358,1.1573515623478046,2.4918262435102627
kompa,0.13816216216216215,0.018627858627858627,0.39481912681912684,0.4483908523908524,1.0742307894869825,3.166841538009135
lorde,0.13414301505950588,0.6052514463729417,0.2465078886544066,0.014097649913145844,0.9786573405361954,1.8416041080030636
mi amor,0.9516177747574281,0.001925472873485106,0.040416053158153054,0.006040699210933666,0.21977104142279155,1.4433976087367202
sensuelle,0.7814526190914484,0.013519870732854718,0.0037021128633081754,0.20132539731238877,0.5943093823356173,1.17700024582742
essaie encore,0.8662971996665535,0.00020068541788878942,0.09882984964030998,0.03467226527524777,0.47133500183808574,0.7212233374257642
jul – loin du monde,0.22479932233471825,0.00048404662982533985,0.7181436811746198,0.056572949860836594,0.7394757273992452,1.7209257275233119
love not war,0.8734014725828327,0.001453206742879287,0.11284150358457663,0.012303817089711296,0.4280234261837124,0.9138197081709807
skrillex,0.2534320978405409,0.6236491674938662,0.0919783492218081,0.030940385443784767,0.969360889695559,1.9900155580661314
wejden,0.6138917262512769,0.14217313585291114,0.18658495062989444,0.057350187265917604,1.0540704966276917,3.0538264405819273
50/50,0.9641672627950836,0.0026879972252931866,0.03190912835186751,0.001235611627755739,0.16928955100325688,0.6120126989546405
be together,0.9679722262970026,0.000220038139944257,0.025646667644613954,0.006161067918439196,0.1586717091444621,0.5303044541289522
bon entendeur,0.1373789955965985,0.6475733751686188,0.15594340351440167,0.059104225720381036,1.0110417993468934,1.9176692603603267
bosh,0.487461109781531,0.304946322951212,0.1749162364525283,0.03267633081472871,1.1291693415791544,2.897269949850686
coffre plein,0.9166673561411492,0.0006701691970380176,0.06424523228395317,0.018417242377859595,0.3345806986770369,0.8055203035742085
emmenez moi,0.9604228075774928,0.0022529711056455703,0.01759194938324916,0.01973227193361245,0.20105249903904748,1.2553227117848436
georges brassens,0.12078280705967102,0.6524410875473428,0.1808795118916382,0.045896593501347976,0.9846352094138859,2.014244875744111
harry styles,0.2465986030167981,0.1845378385327391,0.5124378642440864,0.056425694206376414,1.1619049152898695,2.4320788383415346
kiss me more,0.9557499053946096,0.0011604927889669091,0.03212378589748981,0.010965815918933692,0.2110350511137368,0.7059875599149548
lil nas x,0.46426799793133294,0.30501862855816014,0.2102652326722746,0.020448140838232345,1.1258285238066637,2.5872239878188052
mano negra,0.2705535356533353,0.4982284633078578,0.18487979520664835,0.046338205832158495,1.1552321036255802,2.333964150866347
matmatah,0.36991465149359887,0.4215723820986979,0.16358463726884778,0.04492832913885546,1.1675689904144777,2.1294231845738505
nicky jam,0.317783965160277,0.5558220889555222,0.07689012636538874,0.049503819518812026,1.0367866269540216,2.4325338615001524
purple disco machine,0.5926490561853812,0.24318356108693442,0.11411702746902459,0.050050355258659716,1.051474313584193,3.147993507803159
rap français 2020,0.0322040072859745,0.00015896671634376552,0.5806193078324225,0.38701771816525915,0.7950821292326067,2.203424385123435
tainted love,0.9485365557444742,0.00560177313577848,0.02302951178042264,0.02283215933932475,0.25229913046991137,1.6530259331980393
titanic,0.06918125352907961,0.0115527950310559,0.6549520045172219,0.2643139469226426,0.8651920400747068,1.7457712159593575
twerk,0.3658024455697908,0.010431287124265935,0.06875217552409077,0.5550140917818525,0.9263085932237203,2.981510223528411
ziak,0.26534775865272675,0.5167555924657664,0.206080325214351,0.011816323667155853,1.0711407491226996,2.13479057664509
avant toi,0.9504431854210607,0.000799525798491929,0.012792412775870864,0.035964876004576596,0.22936162650486513,0.9680407012407121
bimbo marwa loud,0.8633403182873648,0.00020388514470181797,0.09661890468369486,0.03983689188423854,0.482786605132581,0.6575489866265669
bum bum tam tam,0.34006377824793793,0.0009045472664274982,0.6279397786158893,0.031091895869745194,0.7732407377762053,1.3710924995452594
garou,0.49768226345124933,0.28332234968221875,0.15180895148949478,0.0671864353770371,1.1721994878176076,2.9917611749573076
jul – alors la zone,0.7791846869809739,0.00026311029254575655,0.16671325911430498,0.05383894361217543,0.6525488123359479,0.937170772364966
ma benz,0.24856822977220858,0.0021099771777978726,0.7392455755070404,0.010076217542953106,0.6286869687687225,1.1929193340811164
ma2x,0.5125737420474262,0.07148640832851359,0.37718912666281085,0.038750722961249276,1.0248833342619785,2.7545006184728513
tal,0.37214582823586984,0.3459799363836555,0.1852752630291167,0.09659897235135796,1.2731968659802102,2.524057381626213
vybz kartel,0.3447995482778091,0.49960474308300395,0.11019762845849802,0.045398080180688874,1.0972570158933577,3.199509316417288
bleu blanc hits,0.01309647803109208,0.0,0.0,0.986903521968908,0.06978896950735312,1.88724070464795
ces soirées-là,0.8197193728772857,0.001114961062129061,0.020086452365432775,0.1590792136951525,0.5414709815863692,1.6701237837267118
deux frères,0.24323781345314413,0.0015524263510675214,0.7283619162420324,0.02684784395375596,0.6818936141714343,1.0724170429778548
euphon,0.977154354371495,0.005864809714750496,0.0020976326716990825,0.014883203242055394,0.1282780634049952,0.26644838343514066
hubert-félix thiéfaine,0.4971649173603571,0.12970718508177792,0.3055857160091688,0.0675421815486962,1.1566651503094274,3.6630294304827715
j balvin,0.19921783632570195,0.6751588185211868,0.08136934779151034,0.044253997361601,0.9287281313303658,2.1858566239105652
le lion est mort ce soir,0.9254989989686343,0.002657283261542195,0.05087666080203846,0.020967056967784992,0.3199751766074414,1.5388957953592757
lounge music 2021,0.017651532570438104,7.074762553281805e-05,0.659774668812678,0.3225030509913511,0.7112642153251852,1.8256603343653293
mehdi yz,0.2788934989187171,0.45203964469114755,0.23836124005888942,0.030705616331245907,1.1637985860770015,2.455335548782041
miley cyrus,0.2893507303517829,0.5530737145752933,0.12118326455830841,0.036392290514615386,1.0627275667612446,2.490757691344222
red lipstick,0.8967665681722246,0.0059096665259603205,0.06735331363444491,0.0299704516673702,0.4148635250052989,2.6690301564551344
royal blood,0.09686791675252421,0.6268287657119308,0.2568926437255306,0.019410673810014423,0.9445670740275274,1.795750381191136
shape of you,0.3203585648702161,0.003568242640499554,0.658971736907378,0.0171014555819064,0.7291974827688767,1.52756481348414
suce ma bite,0.9465470942899123,0.0006248838898177704,0.0178514127442536,0.03497660907601628,0.2457516640879182,1.106048402626537
barbara pravi,0.21753274346311108,0.514291919659298,0.235214685691083,0.0329606511865079,1.1267037473646646,2.13505861752029
dancehall,0.029521214739010534,0.017476824932717547,0.07653586736219557,0.8764660929660764,0.4869846731891678,2.901689949147696
douce france,0.9364705882352942,0.007866904337492573,0.03581699346405229,0.019845513963161022,0.2966198247381291,2.0630137862899147
doxx,0.27400516492546073,0.5752289001056462,0.11417126423289119,0.03659467073600188,1.0416313779348971,2.1969499776029773
gambino – alicante,0.8684898752148248,0.00039851552965204613,0.04777204911703903,0.08333956013848415,0.4779506229794781,0.6680317262883075
gorillaz,0.27112956343941685,0.5540172834496142,0.14296045409376348,0.03189269901720541,1.0690144191209696,2.2205214263512847
les mots bleus,0.9372851368651199,0.005250212166108083,0.040218063606679996,0.01724658736209203,0.2875286265546869,1.8097856472615281
luz de luna,0.9592004381161008,0.0018385229228602723,0.004752777343138789,0.03420826161790017,0.1924216472040942,0.5832407646486887
mesdames,0.2585790328060704,0.002982370040394126,0.7176941371890219,0.020744459964513573,0.6855469375326799,1.2551009956078856
médicament,0.2535867130851276,0.001352639865179502,0.7320442601503426,0.01301638689935029,0.6417149591928276,0.8828016014475542
nadau,0.3496791036658327,0.4633090394865659,0.1543348199717176,0.03267703687588382,1.1240591589658073,2.4082858245046035
passi,0.272216844143272,0.6383564590728192,0.0734645584597182,0.0159621383241906,0.8985847145562423,1.9097799935790962
pierpoljak,0.30356506727317567,0.49353757341590626,0.16243297801404835,0.04046438129686972,1.1354156124384027,2.4303216642282264
bené,0.9300529614078028,0.054185217226172644,0.010381279935855506,0.005380541430169012,0.3009425939780113,0.7224515101681226
brigitte,0.12109800602951287,0.6659861426984715,0.1601840588141958,0.05273179245781986,0.9749024007987142,1.7101579937571145
coco disney,0.20841406650185965,0.3647357519877063,0.04890759671276809,0.37794258479766596,1.2100443352751729,2.001411155514545
drive forever,0.8613838550247117,0.0003844041735310269,0.0271609006040637,0.11107084019769357,0.47358373949977806,2.7202757367465393
elvira,0.9691382241401857,0.0054487598622553505,0.023037356697615623,0.0023756592999433328,0.1600019237317371,1.2886136994130974
julio iglesias,0.3065081697682201,0.4002095185438461,0.21744823873474078,0.07583407295319297,1.2563210704573238,2.989098424993905
kool & the gang,0.23882423294539767,0.5586733520401123,0.15525093150558902,0.04725148350890105,1.1006692722513851,2.5664804732433057
les enfoirés,0.17152613922729973,0.24184603778430522,0.5030256336174379,0.08360218937095713,1.198803640632432,3.3390760224340825
ma soeur,0.9085733171090781,0.0035753451409857736,0.06782640046870071,0.020024937281235448,0.3680767264923387,1.8027907127158582
machine gun kelly,0.14615085536547434,0.7113335925349922,0.123950233281493,0.018565318818040435,0.8561575681830982,1.7405187900691717
oasis,0.023108192772254628,0.7897824682735878,0.09277274029752162,0.09433659865663596,0.7167432101724276,1.1396778349313497
portishead,0.19891547049441785,0.5222647527910685,0.25290271132376396,0.025917065390749602,1.102826101727591,2.050060992526213
riles,0.28210603379903604,0.5431084686163693,0.13541799546314218,0.03936750212145246,1.0866357008023877,2.577532730033665
rs4,0.9389456238270492,0.002388554437105462,0.044602598162275464,0.014063223573569913,0.27225201211855665,0.8414078892857978
sex,0.13172728071607015,0.027066045670813613,0.04510589150984848,0.7961007821032677,0.6860142535360438,3.693332426656725
"amel bent – 1,2,3",0.1837012734249013,0.0016033661420971658,0.7708669298782184,0.04382843055478322,0.6592725390984607,0.9341441649394536
didier super,0.2755099594908795,0.5686857307222128,0.1407032766844843,0.015101033102423356,1.015402321992373,2.1470673342341438
eros ramazzotti,0.2813026934268447,0.44498246661195257,0.21501156457509513,0.05870327538610759,1.2140197886494757,2.677002595899282
fly me to the moon,0.9128144461061137,0.0043972232762661545,0.058413874690297095,0.02437445592732305,0.36357140467578597,2.6005305859416112
human,0.9155888681342066,0.010805570661811648,0.058638545385761236,0.014967015818220509,0.35887832696133154,1.6562068866075814
i love you baby,0.7872614427015329,0.008334972902394964,0.04727324759877658,0.1571303367972956,0.6632778044573895,3.2751003736515694
kitoko,0.7471659458229001,0.00302754381971318,0.015706806282722512,0.23409970407466424,0.6404901391439455,1.4977440342440542
lemonade,0.1947141979102643,0.0039671453316198245,0.7916075319886015,0.009711124769514443,0.5705293512253248,1.411182930654883
mamma mia,0.1496856270912233,0.012820041426137687,0.6440416222377469,0.19345270924489222,0.9413014682654859,1.5943464000152294
santana,0.19528727243644217,0.5389144930868666,0.22136023273716096,0.044438001739530324,1.1242836369989975,2.296859866098548
sweet dreams,0.5568907865004294,0.0044340766096368075,0.41833198321385284,0.020343153676080958,0.7938266411565421,3.212734101512563
cabrel,0.1508053864206673,0.5605368778537886,0.2218892399259959,0.06676849579954827,1.1245427362858473,2.349774856820169
fréro delavega,0.31950913161857064,0.46993704215133286,0.15720738643012616,0.053346439799970356,1.1666452686418172,2.1578162538499703
heuss l'enfoiré,0.6510593098696675,0.21438632753440126,0.07395456546286196,0.060599797133069226,0.9720443041014984,3.239859945509712
indochine – 3sex,0.18891712467742253,0.0025412209680278942,0.7214703622717333,0.08707129208281622,0.7780819760700621,1.2401967813853465
knockin' on heaven's door,0.9475163803789622,0.0048255710996989555,0.033048521338763945,0.014609527182574819,0.2512495517406816,2.1597911773264338
le club,0.23504989266589607,0.6836356773843505,0.07737491448656554,0.0039395154631879405,0.820170982583622,1.462638711107981
lenny kravitz,0.29307505350600355,0.5210795516378278,0.13013385569702907,0.05571153915913955,1.1256045678358748,2.768937686251654
marie laforêt,0.33633681343622335,0.42385383567862006,0.16461643213799365,0.07519291874716295,1.221875970648262,3.098263743495829
minissia,0.3600969068128426,0.3744126859827721,0.22053641346906813,0.04495399373531715,1.2084540245484603,2.8373715746668577
mona lisa booba,0.9089225865422926,0.0006796821899828908,0.057093303958562824,0.033304427309161645,0.3685212670340459,1.0977050436297047
my heart will go on,0.9458547798710709,0.003448103543051322,0.02051371745539953,0.030183399130478236,0.2575884331276507,1.279450891294633
rage against the machine,0.24444169960474307,0.5815834980237155,0.14851641414141414,0.02545838823012736,1.036262918430018,1.8313480020487154
redbone,0.9068078348332451,0.03923769190047644,0.03957649550026469,0.014377977766013765,0.4045697668193232,1.4118302120328365
to build a home,0.9447422355352357,0.001379473435282989,0.015745703925587263,0.038132587103894056,0.2527179787570163,1.0377737835066028
vaiana - la légende du bout du monde,0.7272792379861062,0.0002967025096939872,0.24213994127336533,0.03028411823083455,0.6833282972878421,2.1685488353420994
versus,0.09941235040315495,0.00484176412018508,0.8569141563030788,0.03883172917358115,0.5137683496470578,1.9150406673301141
2th,0.23207404840057902,0.5819690513568064,0.16819914779098452,0.017757752451630002,1.0254454706927305,1.9325159436892783
aaron,0.13267555555555555,0.6862044444444444,0.152,0.02912,0.9157220690805461,1.7110142885638102
dana dana,0.9776931610349894,0.0008095223817947411,0.009094634165842153,0.01240268241737375,0.12501045988574525,0.5070639981103555
dua lipa – fever,0.2643204372857815,0.003561907748829499,0.7081251820157262,0.02399247294966285,0.7056737078104254,1.095316481148544
gradur,0.3801849415125185,0.30849926233638186,0.24089882590051148,0.07041697025058814,1.2602110477866626,3.123994334023596
jon batiste,0.16380335668032245,0.6107219946257874,0.21054138584203339,0.014933262851856746,0.9883107464951392,2.063110775971694
ma gadji,0.23955157371358882,0.00032834560720484073,0.7201322763731882,0.03998780430601811,0.7101118452328573,1.2573531777994003
pololo,0.9475952529668957,0.0012075785967103894,0.04353529044347283,0.007661877992921091,0.2328932794200661,0.5609731558595062
stand by me,0.36586563545407114,0.008388832622328618,0.596036788100134,0.029708743823466225,0.8208659282912563,2.182488081066831
sugar,0.8702193637303319,0.015987136786493626,0.09321235787297577,0.02058114161019869,0.4881971539529726,2.8333008761349783
the kid laroi,0.5046718056528848,0.3063536556879234,0.15640816008720704,0.03256637857198474,1.1092439358267854,2.989011691913541
todo de ti,0.29916847838267924,0.0020395813255037316,0.6891991841674698,0.009592756124347223,0.6747685567527852,1.0130036538477598
année 80,0.07022675856263481,0.0003367180512442784,0.12907876045667385,0.800357762929447,0.6317205476357735,2.592501157616189
astronomia,0.9135722196420278,0.012575470687006539,0.05542495802222143,0.01842735164874424,0.3715372754249043,1.632104119046913
christophe willem,0.3211323727007367,0.4559838761988602,0.1682110920631979,0.05467265903720521,1.1816004201877233,2.581442728510602
kesha,0.5187647848603031,0.4062186987191782,0.03556891076870618,0.039447605651812545,0.9526088785878457,2.397683154177564
prince,0.09675313700234875,0.6240434546948671,0.24459001870836514,0.03461338959441896,0.9810818315980527,2.196255439163748
sdm – ocho,0.053726471548253725,0.00019584376020019583,0.9100641932325101,0.03601349145903601,0.36422870598872126,0.7506979143465476
wizkid,0.310638469610138,0.467578766109721,0.17623160330400625,0.04555116097613474,1.1652570796537691,2.657957446347617
kenza farah,0.37337300111565636,0.4539552674918982,0.11625139457047229,0.056420336821973116,1.1387301014172824,2.901135702939058
salsa cubana,0.0420306283478918,0.00040008001600320064,0.611455624458225,0.34611366717788,0.804345584803101,2.187037691524599
tdb oboy,0.9120002578274812,3.222843514833137e-05,0.05668981742591488,0.0312776963114556,0.35542364811577354,0.39484681052288895
the greatest showman,0.3085133974161547,0.008502050542218476,0.6487413074840739,0.03424324455755297,0.799611716207733,2.037979105697133
wejdene – je t’aime de ouf,0.8414718934911243,0.0003809171597633136,0.04260724852071006,0.11553994082840237,0.5320474887466059,0.8360519409297418
wicked game,0.9503768137677627,0.006542686813392823,0.01674102958269281,0.026339469836151624,0.24553432126834207,2.6845255844375675
$uicideboy$,0.20373049105443472,0.6432813094784926,0.12072706509326228,0.03226113437381043,0.9739501363398355,2.202865158156668
amy winehouse,0.3079822622603603,0.4991212162702127,0.12624028657570532,0.06665623489372166,1.151338953721074,2.429130621540195
assassinat,0.919310188336737,0.0002269117313365101,0.004810528704334014,0.07565237122759247,0.3002253162751389,0.7268221867029391
au clair de la lune,0.8553500963567955,0.001124162613563366,0.09266311828943746,0.05086262274020373,0.5132039448318161,2.7165621452364457
blue bird,0.8074104715754639,0.004373005554898948,0.16852322420517668,0.019693298664460467,0.5739104487528613,1.6926667288866462
burna boy,0.3060137249140032,0.5983232787678692,0.06003007726746296,0.03563291905066464,0.9573484652760926,2.054424752482905
guns n' roses,0.23267475830497245,0.5500858356172635,0.1810127598911745,0.036226646186589564,1.0976254417186813,2.235471549515218
ibrahim maalouf,0.09602191698566388,0.5834947083990092,0.2623433160699542,0.058140058545372665,1.0557813278835524,2.048880008814743
julien dore,0.26571423456325977,0.4537837692679521,0.21261435451241564,0.06788764165637252,1.222506876354171,2.572512608929899
la moulaga,0.8732490541662822,0.0011626833994647966,0.051859370674540925,0.0737288917597121,0.4719127063010297,1.4057550559790553
nuttea,0.3614592205053332,0.49227399926998416,0.10496005191223588,0.04130672831244677,1.0849391826413544,2.115601884772006
puta madre,0.9708195701441247,0.0007554324480455037,0.003110604197834427,0.025314393209995407,0.14520340247990451,0.40834422750096067
pzk,0.6463586996950086,0.17314587517667188,0.04923008257085472,0.13126534255746486,1.0004864923292813,2.223713235254948
raï'n'b fever,0.09361765086645336,0.008710769173863993,0.6126944202992362,0.28497715966044646,0.9209509290270528,2.2554367693875443
uzi,0.18360559499489879,0.18224685109918592,0.6231829167544485,0.010964637151466804,0.9656578712737717,2.3058785448039787
vitaa,0.3605392608180981,0.4404550835196633,0.16130737866631592,0.03769827699592266,1.146831929750637,2.813230430472987
biolay,0.2398625013083309,0.4742933635947975,0.23228244522913694,0.05356168986773463,1.1920954863478348,2.4078500735732025
drivers license,0.36412828109372936,0.0020049817900477424,0.6115383163814089,0.02232842073481403,0.7659466349655311,1.4795684687925923
ella fitzgerald,0.08464660044314985,0.6132397241516668,0.2153260138920009,0.08678766151318246,1.0516785206154196,2.578085267370022
fever,0.3310616863275246,0.0050247844095878316,0.6578640345191578,0.006049494743729822,0.6989550456860946,1.4787217845381224
game over,0.913714418846876,0.0047418696122904875,0.06962051338276207,0.011923198158071456,0.34615487934087397,0.9068311992412363
l'algérino,0.3319488000380846,0.3292769284783424,0.26512820817985444,0.0736460633037186,1.2759173780740691,3.1755062418581645
la passat,0.79660806206948,0.0005470867629870938,0.030313580185512147,0.17253127098202073,0.594400858081224,1.4487444613210294
my world,0.15573281646041448,0.005069330550171463,0.8243874558918542,0.014810397097559764,0.5379809451904544,1.9422379337583968
2 pac,0.28220665584022103,0.06631601909978913,0.06825508398574787,0.5832222410742419,1.0346577215676789,2.5922031173724145
2pac,0.23583896111408367,0.5597641393472257,0.1581864325895504,0.046210466949140286,1.099260924832161,2.2481922949956505
bolémvn,0.24866625357051098,0.3537639608868469,0.3733583206129944,0.024211464929647708,1.1715878979396555,2.7089382332183125
fast & furious,0.4688264423363761,0.01365414610447723,0.30043383023515474,0.21708558132399192,1.106643960223337,3.7866897151863306
hits of the moment,0.007797593303991655,0.0,0.128679370086753,0.8635230366092553,0.4284060781644199,1.0369790470554359
latino hits 2020,0.028607826540470754,6.839886799873462e-05,0.6596301331212968,0.31169364147023365,0.7401386148024498,1.6663434106826795
metronomy,0.21057010246081093,0.5903100096330677,0.17280409843243716,0.02631578947368421,1.0383119360528799,1.9536272535210943
motörhead,0.11390420188656131,0.6456939850545143,0.20585569030993509,0.03454612274898934,0.9715258204556748,2.1009405257635514
otis redding,0.18628167323399702,0.5411523707627671,0.20778424362621017,0.06478171237702565,1.149114700056415,2.3200334246774252
pocahontas,0.03386106898360098,0.016044675633920598,0.640525562343203,0.3095686930392754,0.8292640669375115,2.2235076569685983
remix,0.08024610551119256,0.01736702011607104,0.3087955084289683,0.593591365943768,0.9452792601703168,3.329039497829709
toutes les femmes de ta vie,0.8049912664800325,0.0025602373603234993,0.010312731797190918,0.18213576436245305,0.5472524698119096,1.679086201903259
bramsito,0.23769415239451896,0.3535942288466188,0.3896704718466776,0.019041146912184635,1.1517817005156132,2.544623753001038
crossfit,0.019151417294581988,0.025408144958736993,0.3157292787944026,0.6397111589522785,0.8188457055803535,3.260993128920221
elton john,0.2654636993636762,0.5479524652487698,0.11244787775516438,0.07413595763238959,1.120327869584935,2.5125331656867225
glorious,0.30353445864030587,0.5032546861885666,0.17159377040007462,0.021617084771052876,1.092797651433115,2.3024886276682395
